date,store,item,unitSold,sales,product_name,customer_name
01-09-2023,4,P4,194,5690.02,GlowSkin,Customer_267
01-09-2023,4,P4,382,6134.92,GlowSkin,Customer_596
01-09-2023,4,P4,456,5098.08,GlowSkin,Customer_827
01-09-2023,4,P40,163,2583.55,ChillEase,Customer_752
01-09-2023,4,P40,154,4464.46,ChillEase,Customer_91
01-09-2023,4,P40,217,10292.31,ChillEase,Customer_502
01-09-2023,1,P40,407,5307.28,ChillEase,Customer_978
01-09-2023,1,P41,311,15301.2,GearFlex,Customer_442
01-09-2023,1,P41,50,1872.5,GearFlex,Customer_836
01-09-2023,1,P41,142,6178.42,GearFlex,Customer_850
01-09-2023,1,P41,219,5247.24,GearFlex,Customer_161
01-09-2023,1,P42,232,3364,StyleCore,Customer_6
01-09-2023,1,P42,437,5820.84,StyleCore,Customer_720
01-09-2023,1,P42,135,4499.55,StyleCore,Customer_214
01-09-2023,1,P43,362,4199.2,FlexGuard,Customer_884
01-09-2023,1,P43,52,2219.88,FlexGuard,Customer_189
01-09-2023,1,P43,286,10316.02,FlexGuard,Customer_495
01-09-2023,1,P44,46,1251.2,SnapFit,Customer_682
01-09-2023,1,P44,110,4607.9,SnapFit,Customer_50
01-09-2023,1,P44,373,15199.75,SnapFit,Customer_48
01-09-2023,1,P44,149,7020.88,SnapFit,Customer_201
01-09-2023,1,P45,152,7005.68,GreenEase,Customer_620
01-09-2023,2,P45,347,17200.79,GreenEase,Customer_607
01-09-2023,2,P45,92,1684.52,GreenEase,Customer_593
01-09-2023,2,P46,167,5165.31,CozyLux,Customer_661
01-09-2023,2,P46,46,533.14,CozyLux,Customer_471
01-09-2023,2,P46,174,5353.98,CozyLux,Customer_712
01-09-2023,2,P46,62,1138.94,CozyLux,Customer_316
01-09-2023,2,P47,333,15061.59,PowerSnap,Customer_656
01-09-2023,2,P47,113,2083.72,PowerSnap,Customer_242
01-09-2023,2,P47,30,1173.6,PowerSnap,Customer_25
01-09-2023,2,P48,103,5112.92,VisionEase,Customer_355
01-09-2023,2,P48,341,9663.94,VisionEase,Customer_396
01-09-2023,2,P48,74,2702.48,VisionEase,Customer_231
01-09-2023,2,P48,116,2280.56,VisionEase,Customer_317
01-09-2023,2,P49,69,1941.66,SwiftLift,Customer_508
01-09-2023,2,P49,352,6043.84,SwiftLift,Customer_463
01-09-2023,2,P49,383,18985.31,SwiftLift,Customer_477
01-09-2023,3,P49,390,6298.5,SwiftLift,Customer_226
01-09-2023,3,P5,346,10885.16,NutriBlend,Customer_8
01-09-2023,3,P5,155,7088.15,NutriBlend,Customer_220
01-09-2023,3,P5,237,9370.98,NutriBlend,Customer_628
01-09-2023,3,P50,149,5857.19,HandyPro,Customer_928
01-09-2023,3,P50,186,4620.24,HandyPro,Customer_519
01-09-2023,3,P50,458,4923.5,HandyPro,Customer_246
01-09-2023,3,P50,305,11928.55,HandyPro,Customer_37
01-09-2023,3,P6,399,7660.8,PowerDrive,Customer_967
01-09-2023,3,P6,375,11711.25,PowerDrive,Customer_975
01-09-2023,3,P6,219,4104.06,PowerDrive,Customer_322
01-09-2023,3,P6,466,21184.36,PowerDrive,Customer_865
01-09-2023,3,P7,300,3063,EasyTask,Customer_298
01-09-2023,3,P7,154,7013.16,EasyTask,Customer_979
01-09-2023,4,P7,310,14520.4,EasyTask,Customer_757
01-09-2023,4,P7,310,8035.2,EasyTask,Customer_350
01-09-2023,4,P8,34,1235.9,GlowNest,Customer_505
01-09-2023,4,P8,57,2646.51,GlowNest,Customer_538
01-09-2023,4,P8,213,5141.82,GlowNest,Customer_401
01-09-2023,4,P9,380,11031.4,PureCare,Customer_924
01-09-2023,4,P9,314,5303.46,PureCare,Customer_883
01-09-2023,4,P9,460,14448.6,PureCare,Customer_448
01-09-2023,4,P9,234,11164.14,PureCare,Customer_274
01-10-2023,4,P1,93,4024.11,AquaPure,Customer_678
01-10-2023,4,P1,477,18235.71,AquaPure,Customer_212
01-10-2023,4,P1,114,5070.72,AquaPure,Customer_352
01-10-2023,4,P1,285,5731.35,AquaPure,Customer_256
01-10-2023,4,P10,284,5077.92,FreshSeal,Customer_487
01-10-2023,,P10,150,5647.5,FreshSeal,
01-10-2023,,P11,217,3066.21,LightLoom,
01-10-2023,,P11,126,3357.9,LightLoom,
01-10-2023,,P11,75,2891.25,LightLoom,
01-10-2023,,P11,336,10772.16,LightLoom,
01-10-2023,,P12,467,16242.26,ActiveGear,
01-10-2023,,P12,91,4007.64,ActiveGear,
01-10-2023,,P12,67,3225.38,ActiveGear,
01-10-2023,,P12,116,4976.4,ActiveGear,
01-10-2023,,P13,281,7168.31,SafeShield,
01-10-2023,,P13,273,10021.83,SafeShield,
01-10-2023,,P13,118,2044.94,SafeShield,
01-10-2023,,P14,106,1605.9,ThermaComfort,
01-10-2023,,P14,279,11600.82,ThermaComfort,
01-10-2023,,P14,297,6504.3,ThermaComfort,
01-10-2023,,P14,346,3671.06,ThermaComfort,
01-10-2023,,P15,135,2357.1,GreenSprout,
01-10-2023,,P15,132,2071.08,GreenSprout,
01-10-2023,,P15,366,14973.06,GreenSprout,
01-10-2023,,P15,129,4173.15,GreenSprout,
01-10-2023,,P16,257,10670.64,ChillPod,
01-10-2023,,P16,162,8023.86,ChillPod,
01-10-2023,,P16,222,3267.84,ChillPod,
01-10-2023,,P16,72,1862.64,ChillPod,
01-10-2023,,P17,278,12109.68,HydroMate,
01-10-2023,,P17,120,1395.6,HydroMate,
01-10-2023,,P17,436,13760.16,HydroMate,
01-10-2023,,P17,267,4928.82,HydroMate,
01-10-2023,,P18,299,3286.01,VisionGuard,
01-10-2023,,P18,349,4840.63,VisionGuard,
01-10-2023,,P18,266,4639.04,VisionGuard,
01-10-2023,,P19,284,4813.8,ZipTask,
01-10-2023,,P19,311,10238.12,ZipTask,
01-10-2023,,P2,459,20824.83,EcoBreeze,
01-10-2023,,P2,282,4021.32,EcoBreeze,
01-10-2023,,P2,258,6857.64,EcoBreeze,
01-10-2023,,P20,254,9593.58,MotionPeak,
01-10-2023,,P20,288,12643.2,MotionPeak,
01-10-2023,,P20,353,6237.51,MotionPeak,
01-10-2023,,P20,92,2322.08,MotionPeak,
01-10-2023,,P21,20,446.2,FitCore,
01-10-2023,,P21,20,208.6,FitCore,
01-10-2023,,P21,415,17542.05,FitCore,
01-10-2023,,P21,309,9127.86,FitCore,
01-10-2023,,P22,200,6188, SnapPro,
01-10-2023,,P22,114,3059.76, SnapPro,
01-10-2023,,P22,374,11754.82, SnapPro,
01-10-2023,,P23,221,8508.5,SolarBright,
01-10-2023,,P23,315,5443.2,SolarBright,
01-10-2023,,P23,123,5575.59,SolarBright,
01-10-2023,,P24,38,1401.44,UltraGrip,
01-10-2023,,P24,215,2610.1,UltraGrip,
01-10-2023,,P24,43,827.32,UltraGrip,
01-10-2023,,P25,186,4452.84,DreamRest,
01-10-2023,,P25,150,6733.5,DreamRest,
01-10-2023,,P25,400,8284,DreamRest,
01-10-2023,,P26,394,12135.2,BrewEase,
01-10-2023,,P26,388,13808.92,BrewEase,
01-10-2023,,P26,119,3691.38,BrewEase,
01-10-2023,,P27,23,945.53,SmartChef,
01-10-2023,,P27,179,8686.87,SmartChef,
01-10-2023,,P27,195,2813.85,SmartChef,
01-10-2023,,P27,245,9327.15,SmartChef,
01-10-2023,,P28,250,11910,TechVault,
01-10-2023,,P28,386,10560.96,TechVault,
01-10-2023,,P28,32,471.68,TechVault,
01-10-2023,,P29,277,8143.8,HomeHaven,
01-10-2023,,P29,53,2636.75,HomeHaven,
01-10-2023,,P29,440,21476.4,HomeHaven,
01-10-2023,,P29,271,13468.7,HomeHaven,
01-10-2023,,P3,316,12614.72,SwiftCharger,
01-10-2023,,P3,234,6683.04,SwiftCharger,
01-10-2023,,P3,99,3492.72,SwiftCharger,
01-10-2023,,P3,313,5608.96,SwiftCharger,
01-10-2023,,P30,211,7302.71,PureGlow,
01-10-2023,,P30,186,4570.02,PureGlow,
01-10-2023,,P30,225,9657,PureGlow,
01-10-2023,,P31,76,769.12,VitalCore,
01-10-2023,,P31,376,5734,VitalCore,
01-10-2023,,P31,339,5539.26,VitalCore,
01-10-2023,,P31,495,20829.6,VitalCore,
01-10-2023,,P32,351,4815.72,CleanEdge,
01-10-2023,,P32,174,5801.16,CleanEdge,
01-10-2023,,P32,70,2367.4,CleanEdge,
01-10-2023,,P33,279,12507.57,QuickBrew,
01-10-2023,,P33,322,13398.42,QuickBrew,
01-10-2023,,P33,230,8751.5,QuickBrew,
01-10-2023,,P34,118,4938.3,GlowEase,
01-10-2023,,P34,177,4846.26,GlowEase,
01-10-2023,,P34,145,4236.9,GlowEase,
01-10-2023,,P34,160,6164.8,GlowEase,
01-10-2023,,P35,58,1906.46,TaskPro,
01-10-2023,,P35,152,1836.16,TaskPro,
01-10-2023,,P35,116,1279.48,TaskPro,
01-10-2023,,P35,291,9637.92,TaskPro,
01-10-2023,,P36,201,6602.85,BrightWay,
01-10-2023,,P36,41,505.94,BrightWay,
01-10-2023,,P36,376,4218.72,BrightWay,
01-10-2023,,P36,280,12317.2,BrightWay,
01-10-2023,,P37,244,7505.44,SoundSphere,
01-10-2023,,P37,56,2713.2,SoundSphere,
01-10-2023,,P38,345,6130.65,LuxeLine,
01-10-2023,,P38,235,7371.95,LuxeLine,
01-10-2023,,P38,159,2140.14,LuxeLine,
01-10-2023,,P38,297,12800.7,LuxeLine,
01-10-2023,,P39,171,2438.46,SnapEase,
01-10-2023,,P39,217,9092.3,SnapEase,
01-10-2023,,P39,390,10346.7,SnapEase,
01-10-2023,,P39,140,2333.8,SnapEase,
01-10-2023,,P4,149,3876.98,GlowSkin,
01-10-2023,,P4,183,4090.05,GlowSkin,
01-10-2023,,P4,327,14921.01,GlowSkin,
01-10-2023,,P4,395,13509,GlowSkin,
01-10-2023,,P40,68,3198.04,ChillEase,
01-10-2023,,P40,27,1341.09,ChillEase,
01-10-2023,,P40,232,7340.48,ChillEase,
01-10-2023,,P40,140,6906.2,ChillEase,
01-10-2023,,P41,146,2102.4,GearFlex,
01-10-2023,,P41,430,4334.4,GearFlex,
01-10-2023,,P41,219,2684.94,GearFlex,
01-10-2023,,P41,351,12411.36,GearFlex,
01-10-2023,,P42,280,12051.2,StyleCore,
01-10-2023,,P42,280,6400.8,StyleCore,
01-10-2023,,P42,198,5609.34,StyleCore,
01-10-2023,,P43,330,10784.4,FlexGuard,
01-10-2023,,P43,115,5143.95,FlexGuard,
01-10-2023,,P43,231,7031.64,FlexGuard,
01-10-2023,,P44,284,4302.6,SnapFit,
01-10-2023,,P44,364,16420.04,SnapFit,
01-10-2023,,P44,212,5560.76,SnapFit,
01-10-2023,,P45,158,1883.36,GreenEase,
01-10-2023,,P45,145,4699.45,GreenEase,
01-10-2023,,P45,341,15334.77,GreenEase,
01-10-2023,,P45,332,7343.84,GreenEase,
01-10-2023,,P46,29,515.33,CozyLux,
01-10-2023,,P46,90,4409.1,CozyLux,
01-10-2023,,P46,95,3872.2,CozyLux,
01-10-2023,,P47,109,4360,PowerSnap,
01-10-2023,,P47,282,12833.82,PowerSnap,
01-10-2023,,P47,372,4776.48,PowerSnap,
01-10-2023,,P47,320,12368,PowerSnap,
01-10-2023,,P48,63,3131.1,VisionEase,
01-10-2023,,P48,50,2353.5,VisionEase,
01-10-2023,,P48,116,3326.88,VisionEase,
01-10-2023,,P48,32,820.16,VisionEase,
01-10-2023,,P49,216,2576.88,SwiftLift,
01-10-2023,,P49,170,3128,SwiftLift,
01-10-2023,,P49,22,844.14,SwiftLift,
01-10-2023,,P49,297,3575.88,SwiftLift,
01-10-2023,,P5,351,6791.85,NutriBlend,
01-10-2023,,P5,55,1723.7,NutriBlend,
01-10-2023,,P5,39,1544.79,NutriBlend,
01-10-2023,,P5,108,4892.4,NutriBlend,
01-10-2023,,P50,284,11754.76,HandyPro,
01-10-2023,,P50,323,10823.73,HandyPro,
01-10-2023,,P50,273,6494.67,HandyPro,
01-10-2023,,P50,276,8727.12,HandyPro,
01-10-2023,,P6,45,1967.85,PowerDrive,
01-10-2023,,P6,310,12688.3,PowerDrive,
01-10-2023,,P7,142,3824.06,EasyTask,
01-10-2023,,P7,184,8651.68,EasyTask,
01-10-2023,,P7,51,2266.95,EasyTask,
01-10-2023,,P8,372,12220.2,GlowNest,
01-10-2023,,P8,159,4784.31,GlowNest,
01-10-2023,,P9,332,8781.4,PureCare,
01-10-2023,,P9,70,2296,PureCare,
01-10-2023,,P9,185,5712.8,PureCare,
01-11-2023,,P1,331,16258.72,AquaPure,
01-11-2023,,P1,119,4224.5,AquaPure,
01-11-2023,,P1,83,3904.32,AquaPure,
01-11-2023,,P1,114,3075.72,AquaPure,
01-11-2023,,P10,57,1791.51,FreshSeal,
01-11-2023,,P10,213,7410.27,FreshSeal,
01-11-2023,,P10,38,1060.2,FreshSeal,
01-11-2023,,P10,143,2442.44,FreshSeal,
01-11-2023,,P11,46,2137.16,LightLoom,
01-11-2023,,P11,344,11286.64,LightLoom,
01-11-2023,,P11,107,3965.42,LightLoom,
01-11-2023,,P12,270,9752.4,ActiveGear,
01-11-2023,,P12,180,8931.6,ActiveGear,
01-11-2023,,P12,353,12683.29,ActiveGear,
01-11-2023,,P12,222,4047.06,ActiveGear,
01-11-2023,,P13,423,6861.06,SafeShield,
01-11-2023,,P13,479,13943.69,SafeShield,
01-11-2023,,P13,152,5867.2,SafeShield,
01-11-2023,,P13,249,3827.13,SafeShield,
01-11-2023,,P14,108,4209.84,ThermaComfort,
01-11-2023,,P14,136,4659.36,ThermaComfort,
01-11-2023,,P14,56,2550.8,ThermaComfort,
01-11-2023,,P14,381,5425.44,ThermaComfort,
01-11-2023,,P15,297,4766.85,GreenSprout,
01-11-2023,,P15,165,6864,GreenSprout,
01-11-2023,,P15,171,4746.96,GreenSprout,
01-11-2023,,P16,276,12326.16,ChillPod,
01-11-2023,,P16,459,12259.89,ChillPod,
01-11-2023,,P16,199,6867.49,ChillPod,
01-11-2023,,P16,408,19869.6,ChillPod,
01-11-2023,,P17,219,9806.82,HydroMate,
01-11-2023,,P17,343,10485.51,HydroMate,
01-11-2023,,P17,261,8586.9,HydroMate,
01-11-2023,,P18,326,5985.36,VisionGuard,
01-11-2023,,P18,54,1452.06,VisionGuard,
01-11-2023,,P18,82,3392.34,VisionGuard,
01-11-2023,,P19,359,6792.28,ZipTask,
01-11-2023,,P19,153,2279.7,ZipTask,
01-11-2023,,P19,302,10681.74,ZipTask,
01-11-2023,,P19,375,13732.5,ZipTask,
01-11-2023,,P2,186,2044.14,EcoBreeze,
01-11-2023,,P2,218,5528.48,EcoBreeze,
01-11-2023,,P2,293,6399.12,EcoBreeze,
01-11-2023,,P2,357,5811.96,EcoBreeze,
01-11-2023,,P20,374,16635.52,MotionPeak,
01-11-2023,,P20,290,14073.7,MotionPeak,
01-11-2023,,P20,176,3736.48,MotionPeak,
01-11-2023,,P20,260,4297.8,MotionPeak,
01-11-2023,,P21,436,6736.2,FitCore,
01-11-2023,,P21,273,7338.24,FitCore,
01-11-2023,,P21,385,4492.95,FitCore,
01-11-2023,,P21,20,706,FitCore,
01-11-2023,,P22,147,7117.74, SnapPro,
01-11-2023,,P22,220,3834.6, SnapPro,
01-11-2023,,P22,356,4154.52, SnapPro,
01-11-2023,,P22,231,2933.7, SnapPro,
01-11-2023,,P23,51,1905.87,SolarBright,
01-11-2023,,P23,124,1685.16,SolarBright,
01-11-2023,,P23,244,7786.04,SolarBright,
01-11-2023,,P23,342,15413.94,SolarBright,
01-11-2023,,P24,390,6719.7,UltraGrip,
01-11-2023,,P24,199,6839.63,UltraGrip,
01-11-2023,,P25,300,6624,DreamRest,
01-11-2023,,P25,318,8735.46,DreamRest,
01-11-2023,,P25,109,2298.81,DreamRest,
01-11-2023,,P26,247,2721.94,BrewEase,
01-11-2023,,P26,370,15850.8,BrewEase,
01-11-2023,,P26,110,5297.6,BrewEase,
01-11-2023,,P27,125,4508.75,SmartChef,
01-11-2023,,P27,193,6664.29,SmartChef,
01-11-2023,,P27,178,3428.28,SmartChef,
01-11-2023,,P27,97,4598.77,SmartChef,
01-11-2023,,P28,274,13225.98,TechVault,
01-11-2023,,P28,167,2227.78,TechVault,
01-11-2023,,P28,204,6587.16,TechVault,
01-11-2023,,P28,312,3559.92,TechVault,
01-11-2023,,P29,59,2706.92,HomeHaven,
01-11-2023,,P29,57,2037.18,HomeHaven,
01-11-2023,,P29,162,6569.1,HomeHaven,
01-11-2023,,P3,31,1077.56,SwiftCharger,
01-11-2023,,P3,33,1042.8,SwiftCharger,
01-11-2023,,P3,245,12115.25,SwiftCharger,
01-11-2023,,P30,323,7768.15,PureGlow,
01-11-2023,,P30,269,3182.27,PureGlow,
01-11-2023,,P30,133,5770.87,PureGlow,
01-11-2023,,P30,169,3767.01,PureGlow,
01-11-2023,,P31,183,8928.57,VitalCore,
01-11-2023,,P31,233,9019.43,VitalCore,
01-11-2023,,P31,266,10001.6,VitalCore,
01-11-2023,,P31,308,6233.92,VitalCore,
01-11-2023,,P32,243,7243.83,CleanEdge,
01-11-2023,,P32,165,3059.1,CleanEdge,
01-11-2023,,P32,287,9835.49,CleanEdge,
01-11-2023,,P32,492,16053.96,CleanEdge,
01-11-2023,,P33,274,4430.58,QuickBrew,
01-11-2023,,P33,469,16128.91,QuickBrew,
01-11-2023,,P33,55,939.4,QuickBrew,
01-11-2023,,P34,81,3264.3,GlowEase,
01-11-2023,,P34,435,18126.45,GlowEase,
01-11-2023,,P34,278,10994.9,GlowEase,
01-11-2023,,P34,262,6091.5,GlowEase,
01-11-2023,,P35,241,5583.97,TaskPro,
01-11-2023,,P35,184,7210.96,TaskPro,
01-11-2023,,P35,166,7358.78,TaskPro,
01-11-2023,,P35,381,16638.27,TaskPro,
01-11-2023,,P36,259,8640.24,BrightWay,
01-11-2023,,P36,286,13476.32,BrightWay,
01-11-2023,,P36,327,5791.17,BrightWay,
01-11-2023,,P36,326,7853.34,BrightWay,
01-11-2023,,P37,330,7616.4,SoundSphere,
01-11-2023,,P37,359,3992.08,SoundSphere,
01-11-2023,,P37,279,4190.58,SoundSphere,
01-11-2023,,P37,68,1492.6,SoundSphere,
01-11-2023,,P38,37,1333.48,LuxeLine,
01-11-2023,,P38,81,2002.32,LuxeLine,
01-11-2023,,P38,283,7949.47,LuxeLine,
01-11-2023,,P39,326,9202.98,SnapEase,
01-11-2023,,P39,335,8214.2,SnapEase,
01-11-2023,,P39,186,7356.3,SnapEase,
01-11-2023,,P4,261,6830.37,GlowSkin,
01-11-2023,,P4,68,2028.44,GlowSkin,
01-11-2023,,P4,173,4593.15,GlowSkin,
01-11-2023,,P4,314,14855.34,GlowSkin,
01-11-2023,,P40,212,9459.44,ChillEase,
01-11-2023,,P40,323,11573.09,ChillEase,
01-11-2023,,P40,87,3378.21,ChillEase,
01-11-2023,,P40,105,4238.85,ChillEase,
01-11-2023,,P41,261,3038.04,GearFlex,
01-11-2023,,P41,82,1604.74,GearFlex,
01-11-2023,,P41,188,7286.88,GearFlex,
01-11-2023,,P41,197,6991.53,GearFlex,
01-11-2023,,P42,291,13674.09,StyleCore,
01-11-2023,,P42,161,6821.57,StyleCore,
01-11-2023,,P42,178,4003.22,StyleCore,
01-11-2023,,P42,242,10645.58,StyleCore,
01-11-2023,,P43,201,9207.81,FlexGuard,
01-11-2023,,P43,332,8509.16,FlexGuard,
01-11-2023,,P43,128,4377.6,FlexGuard,
01-11-2023,,P43,147,4590.81,FlexGuard,
01-11-2023,,P44,341,13094.4,SnapFit,
01-11-2023,,P44,262,5085.42,SnapFit,
01-11-2023,,P44,493,6734.38,SnapFit,
01-11-2023,,P45,376,12535.84,GreenEase,
01-11-2023,,P45,295,12977.05,GreenEase,
01-11-2023,,P45,87,3989.82,GreenEase,
01-11-2023,,P45,180,7626.6,GreenEase,
01-11-2023,,P46,22,411.18,CozyLux,
01-11-2023,,P46,122,1464,CozyLux,
01-11-2023,,P46,365,10479.15,CozyLux,
01-11-2023,,P46,299,8943.09,CozyLux,
01-11-2023,,P47,271,6804.81,PowerSnap,
01-11-2023,,P47,218,5938.32,PowerSnap,
01-11-2023,,P47,439,21453.93,PowerSnap,
01-11-2023,,P47,197,5139.73,PowerSnap,
01-11-2023,,P48,235,5130.05,VisionEase,
01-11-2023,,P48,231,4548.39,VisionEase,
01-11-2023,,P48,164,2497.72,VisionEase,
01-11-2023,,P48,336,5675.04,VisionEase,
01-11-2023,,P49,314,4939.22,SwiftLift,
01-11-2023,,P49,240,10528.8,SwiftLift,
01-11-2023,,P49,247,9887.41,SwiftLift,
01-11-2023,,P5,158,3033.6,NutriBlend,
01-11-2023,,P5,415,15537.6,NutriBlend,
01-11-2023,,P50,133,4819.92,HandyPro,
01-11-2023,,P50,89,3757.58,HandyPro,
01-11-2023,,P50,390,12195.3,HandyPro,
01-11-2023,,P50,46,1197.38,HandyPro,
01-11-2023,,P6,119,2601.34,PowerDrive,
01-11-2023,,P6,189,2147.04,PowerDrive,
01-11-2023,,P6,296,14761.52,PowerDrive,
01-11-2023,,P7,373,10548.44,EasyTask,
01-11-2023,,P7,324,6441.12,EasyTask,
01-11-2023,,P7,461,12202.67,EasyTask,
01-11-2023,,P7,358,16754.4,EasyTask,
01-11-2023,,P8,304,6259.36,GlowNest,
01-11-2023,,P8,136,6280.48,GlowNest,
01-11-2023,,P8,187,7257.47,GlowNest,
01-11-2023,,P8,62,3062.8,GlowNest,
01-11-2023,,P9,110,2121.9,PureCare,
01-11-2023,,P9,30,1182.3,PureCare,
01-11-2023,,P9,221,2477.41,PureCare,
01-11-2023,,P9,248,5054.24,PureCare,
01-12-2023,,P1,244,8359.44,AquaPure,
01-12-2023,,P1,314,7319.34,AquaPure,
01-12-2023,,P1,30,1027.8,AquaPure,
01-12-2023,,P10,57,2221.29,FreshSeal,
01-12-2023,,P10,280,6848.8,FreshSeal,
01-12-2023,,P10,398,11291.26,FreshSeal,
01-12-2023,,P11,187,7291.13,LightLoom,
01-12-2023,,P11,185,5392.75,LightLoom,
01-12-2023,,P11,356,15404.12,LightLoom,
01-12-2023,,P12,106,4435.04,ActiveGear,
01-12-2023,,P12,394,6536.46,ActiveGear,
01-12-2023,,P12,307,11893.18,ActiveGear,
01-12-2023,,P12,27,294.57,ActiveGear,
01-12-2023,,P13,81,1602.18,SafeShield,
01-12-2023,,P13,64,2759.68,SafeShield,
01-12-2023,,P13,60,698.4,SafeShield,
01-12-2023,,P13,288,9861.12,SafeShield,
01-12-2023,,P14,305,6405,ThermaComfort,
01-12-2023,,P14,327,7380.39,ThermaComfort,
01-12-2023,,P14,344,17134.64,ThermaComfort,
01-12-2023,,P15,343,6551.3,GreenSprout,
01-12-2023,,P15,157,2791.46,GreenSprout,
01-12-2023,,P15,76,2584.76,GreenSprout,
01-12-2023,,P15,156,4166.76,GreenSprout,
01-12-2023,,P16,229,7142.51,ChillPod,
01-12-2023,,P16,291,4126.38,ChillPod,
01-12-2023,,P16,173,6620.71,ChillPod,
01-12-2023,,P16,343,4102.28,ChillPod,
01-12-2023,,P17,247,4670.77,HydroMate,
01-12-2023,,P17,155,2211.85,HydroMate,
01-12-2023,,P17,163,7233.94,HydroMate,
01-12-2023,,P17,320,14131.2,HydroMate,
01-12-2023,,P18,370,11307.2,VisionGuard,
01-12-2023,,P18,270,10918.8,VisionGuard,
01-12-2023,,P18,129,3294.66,VisionGuard,
01-12-2023,,P19,213,9431.64,ZipTask,
01-12-2023,,P19,335,6046.75,ZipTask,
01-12-2023,,P19,108,3607.2,ZipTask,
01-12-2023,,P2,229,5793.7,EcoBreeze,
01-12-2023,,P2,258,5273.52,EcoBreeze,
01-12-2023,,P2,251,10296.02,EcoBreeze,
01-12-2023,,P2,445,4970.65,EcoBreeze,
01-12-2023,,P20,147,5593.35,MotionPeak,
01-12-2023,,P20,169,4005.3,MotionPeak,
01-12-2023,,P20,62,1809.16,MotionPeak,
01-12-2023,,P20,477,7112.07,MotionPeak,
01-12-2023,,P21,116,3157.52,FitCore,
01-12-2023,,P21,207,5183.28,FitCore,
01-12-2023,,P21,255,7257.3,FitCore,
01-12-2023,,P21,267,6440.04,FitCore,
01-12-2023,,P22,365,11972, SnapPro,
01-12-2023,,P22,153,7285.86, SnapPro,
01-12-2023,,P22,355,15108.8, SnapPro,
01-12-2023,,P22,205,7515.3, SnapPro,
01-12-2023,,P23,251,11450.62,SolarBright,
01-12-2023,,P23,360,3949.2,SolarBright,
01-12-2023,,P23,274,11033.98,SolarBright,
01-12-2023,,P23,336,10130.4,SolarBright,
01-12-2023,,P24,88,2214.08,UltraGrip,
01-12-2023,,P24,342,10660.14,UltraGrip,
01-12-2023,,P24,31,994.48,UltraGrip,
01-12-2023,,P25,298,3766.72,DreamRest,
01-12-2023,,P25,237,10463.55,DreamRest,
01-12-2023,,P25,30,567,DreamRest,
01-12-2023,,P25,208,3182.4,DreamRest,
01-12-2023,,P26,239,11299.92,BrewEase,
01-12-2023,,P26,354,3642.66,BrewEase,
01-12-2023,,P27,333,9330.66,SmartChef,
01-12-2023,,P27,294,7320.6,SmartChef,
01-12-2023,,P27,71,1735.95,SmartChef,
01-12-2023,,P27,327,12197.1,SmartChef,
01-12-2023,,P28,235,11298.8,TechVault,
01-12-2023,,P28,234,7347.6,TechVault,
01-12-2023,,P28,95,1048.8,TechVault,
01-12-2023,,P29,108,1155.6,HomeHaven,
01-12-2023,,P29,257,9745.44,HomeHaven,
01-12-2023,,P29,278,7519.9,HomeHaven,
01-12-2023,,P3,72,3479.76,SwiftCharger,
01-12-2023,,P3,302,9896.54,SwiftCharger,
01-12-2023,,P3,320,14918.4,SwiftCharger,
01-12-2023,,P3,83,1281.52,SwiftCharger,
01-12-2023,,P30,387,13842.99,PureGlow,
01-12-2023,,P30,63,1342.53,PureGlow,
01-12-2023,,P31,262,4019.08,VitalCore,
01-12-2023,,P31,245,4934.3,VitalCore,
01-12-2023,,P31,196,8171.24,VitalCore,
01-12-2023,,P31,108,2762.64,VitalCore,
01-12-2023,,P32,135,6230.25,CleanEdge,
01-12-2023,,P32,221,10135.06,CleanEdge,
01-12-2023,,P33,240,2462.4,QuickBrew,
01-12-2023,,P33,445,9358.35,QuickBrew,
01-12-2023,,P33,390,16797.3,QuickBrew,
01-12-2023,,P33,338,5421.52,QuickBrew,
01-12-2023,,P34,63,3055.5,GlowEase,
01-12-2023,,P34,499,23847.21,GlowEase,
01-12-2023,,P34,360,11678.4,GlowEase,
01-12-2023,,P34,333,13779.54,GlowEase,
01-12-2023,,P35,142,4977.1,TaskPro,
01-12-2023,,P35,204,7117.56,TaskPro,
01-12-2023,,P35,190,2713.2,TaskPro,
01-12-2023,,P36,155,4634.5,BrightWay,
01-12-2023,,P36,355,9056.05,BrightWay,
01-12-2023,,P36,331,9837.32,BrightWay,
01-12-2023,,P36,364,17078.88,BrightWay,
01-12-2023,,P37,360,9903.6,SoundSphere,
01-12-2023,,P37,121,5448.63,SoundSphere,
01-12-2023,,P37,66,2609.64,SoundSphere,
01-12-2023,,P37,275,9685.5,SoundSphere,
01-12-2023,,P38,368,14079.68,LuxeLine,
01-12-2023,,P38,279,5465.61,LuxeLine,
01-12-2023,,P38,272,11840.16,LuxeLine,
01-12-2023,,P38,277,8653.48,LuxeLine,
01-12-2023,,P39,380,14265.2,SnapEase,
01-12-2023,,P39,225,6399,SnapEase,
01-12-2023,,P39,199,5936.17,SnapEase,
01-12-2023,,P39,383,3929.58,SnapEase,
01-12-2023,,P4,129,4582.08,GlowSkin,
01-12-2023,,P4,187,8764.69,GlowSkin,
01-12-2023,,P4,175,4135.25,GlowSkin,
01-12-2023,,P40,152,3619.12,ChillEase,
01-12-2023,,P40,130,2301,ChillEase,
01-12-2023,,P40,297,4077.81,ChillEase,
